max_p,max_n,valence_p,valence_n,valence_reg,valence,valence_score,valence_score_median,valence_relative,valence_relative_bin,subject
5.0,2.0,4.0,1.3333333333333333,2.666666666666667,0,-2.666666666666667,-1.6666666666666667,-1.0000000000000002,0,DND1045
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-2.0,-0.3333333333333335,0,DND1097
2.0,2.0,1.6666666666666667,1.6666666666666667,0.0,1,0.0,0.0,0.0,1,1050
4.0,1.0,4.0,1.0,3.0,0,-3.0,-2.333333333333333,-0.666666666666667,0,1020
4.0,3.0,3.0,1.6666666666666667,1.3333333333333333,0,-1.3333333333333333,-1.3333333333333333,0.0,1,1024
3.0,2.0,2.0,1.3333333333333333,0.6666666666666667,0,-0.6666666666666667,-0.6666666666666667,0.0,1,DND1034
5.0,1.0,4.333333333333333,1.0,3.333333333333333,0,-3.333333333333333,-1.6666666666666667,-1.6666666666666663,0,DND1045
5.0,3.0,3.0,2.0,1.0,0,-1.0,-0.6666666666666666,-0.33333333333333337,0,DND1073
3.0,2.0,2.0,1.3333333333333333,0.6666666666666667,0,-0.6666666666666667,-1.1666666666666667,0.5,1,DND1074
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.6666666666666667,-0.6666666666666667,0,DND1045
2.0,4.0,1.6666666666666667,2.0,-0.3333333333333333,1,0.3333333333333333,-1.6666666666666667,2.0,1,DND1099
5.0,1.0,4.0,1.0,3.0,0,-3.0,-3.0,0.0,1,DND1080
2.0,1.0,2.0,1.0,1.0,0,-1.0,-0.5000000000000001,-0.4999999999999999,0,DND1057
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-2.6666666666666665,0.33333333333333304,1,1014
5.0,2.0,4.333333333333333,1.3333333333333333,3.0,0,-3.0,-2.1666666666666665,-0.8333333333333335,0,DND1005
4.0,4.0,3.0,2.0,1.0,1,-1.0,-2.6666666666666665,1.6666666666666663,1,DND1019
3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-1.3333333333333333,0.0,1,DND1114
3.0,4.0,2.333333333333333,3.333333333333333,-1.0,1,1.0,-1.1666666666666667,2.166666666666667,1,DND1027
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-2.0,-0.3333333333333335,0,1047
4.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-1.6666666666666667,0.3333333333333335,1,DND1078
1.0,5.0,1.0,4.333333333333333,-3.333333333333333,1,3.333333333333333,0.5,2.833333333333333,1,DND1042
4.0,3.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-0.6666666666666667,-0.33333333333333304,0,DND1034
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-2.0,-2.220446049250313e-16,0,DND1065
2.0,2.0,1.6666666666666667,1.6666666666666667,0.0,1,0.0,-2.0,2.0,1,1047
4.0,1.0,3.0,1.0,2.0,0,-2.0,-2.0,0.0,1,1047
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.0000000000000002,0.0,1,DND1052
2.0,2.0,2.0,2.0,0.0,1,0.0,-0.6666666666666667,0.6666666666666667,1,DND1048
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-1.6666666666666663,-0.3333333333333335,0,DND1110
1.0,4.0,1.0,2.333333333333333,-1.3333333333333337,1,1.3333333333333337,-0.3333333333333335,1.666666666666667,1,DND1050
4.0,4.0,2.333333333333333,2.0,0.3333333333333335,1,-0.3333333333333335,-1.3333333333333333,0.9999999999999998,1,DND1040
5.0,1.0,4.666666666666667,1.0,3.666666666666667,0,-3.666666666666667,-3.0,-0.666666666666667,0,DND1080
3.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-1.6666666666666667,0.3333333333333333,1,1029
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-1.3333333333333337,-1.333333333333333,0,1066
3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-2.0,0.6666666666666667,1,DND1007
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.1666666666666667,0.16666666666666652,1,DND1074
4.0,2.0,3.6666666666666665,1.3333333333333333,2.333333333333333,0,-2.333333333333333,-1.333333333333333,-1.0,0,DND1100
3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-1.5,0.16666666666666674,1,DND1032
5.0,4.0,3.0,2.0,1.0,0,-1.0,-1.6666666666666667,0.6666666666666667,1,DND1021
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-2.0,-0.6666666666666665,0,1087
5.0,2.0,4.333333333333333,1.3333333333333333,3.0,0,-3.0,-3.0,0.0,1,1002
4.0,4.0,2.6666666666666665,2.0,0.6666666666666665,1,-0.6666666666666665,-1.1666666666666663,0.5,1,DND1006
4.0,1.0,4.0,1.0,3.0,0,-3.0,-2.0,-1.0000000000000002,0,DND1065
4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-2.0,0.3333333333333333,1,1087
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-2.333333333333333,0.33333333333333304,1,DND1031
5.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-1.3333333333333333,-1.3333333333333333,0,DND1072
3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-1.1666666666666667,-0.16666666666666652,0,DND1074
4.0,3.0,3.333333333333333,2.0,1.3333333333333337,0,-1.3333333333333337,-1.3333333333333337,0.0,1,DND1011
3.0,1.0,3.0,1.0,2.0,0,-2.0,-2.0,-2.220446049250313e-16,0,DND1065
4.0,3.0,3.0,2.0,1.0,0,-1.0,-0.3333333333333335,-0.6666666666666665,0,DND1050
5.0,1.0,4.333333333333333,1.0,3.333333333333333,0,-3.333333333333333,-1.0,-2.333333333333333,0,DND1089
2.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333335,1,-0.3333333333333335,-0.3333333333333335,0.0,1,1045
2.0,3.0,2.0,2.0,0.0,1,0.0,-0.9999999999999998,0.9999999999999998,1,1073
3.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-1.8333333333333333,0.4999999999999998,1,DND1043
4.0,2.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.6666666666666667,0.666666666666667,1,DND1023
4.0,1.0,4.0,1.0,3.0,0,-3.0,-2.0,-1.0,0,DND1039
4.0,2.0,3.6666666666666665,1.3333333333333333,2.333333333333333,0,-2.333333333333333,-0.6666666666666665,-1.6666666666666663,0,DND1060
4.0,3.0,3.6666666666666665,1.6666666666666667,2.0,0,-2.0,-2.0,0.0,1,DND1065
2.0,4.0,1.6666666666666667,2.0,-0.3333333333333333,1,0.3333333333333333,-1.3333333333333333,1.6666666666666663,1,DND1093
4.0,2.0,3.333333333333333,1.6666666666666667,1.6666666666666667,0,-1.6666666666666667,-1.6666666666666667,0.0,1,DND1045
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-1.3333333333333333,-1.3333333333333333,0,DND1105
3.0,4.0,2.0,3.0,-1.0,1,1.0,-1.333333333333333,2.333333333333333,1,DND1100
4.0,2.0,3.333333333333333,1.6666666666666667,1.6666666666666667,0,-1.6666666666666667,-1.3333333333333337,-0.3333333333333333,0,DND1011
5.0,1.0,4.333333333333333,1.0,3.333333333333333,0,-3.333333333333333,-2.6666666666666665,-0.6666666666666665,0,DND1019
4.0,3.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.3333333333333333,0.3333333333333335,1,1080
2.0,2.0,1.6666666666666667,1.6666666666666667,0.0,1,0.0,-1.6666666666666663,1.6666666666666663,1,DND1110
4.0,1.0,4.0,1.0,3.0,0,-3.0,-1.3333333333333337,-1.6666666666666663,0,DND1011
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-1.0000000000000002,-0.6666666666666663,0,DND1030
3.0,3.0,1.6666666666666667,2.0,-0.3333333333333333,1,0.3333333333333333,-1.3333333333333333,1.6666666666666663,1,1021
4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-0.16666666666666652,-1.5000000000000002,0,DND1077
3.0,2.0,2.333333333333333,1.6666666666666667,0.6666666666666667,0,-0.6666666666666667,-1.3333333333333333,0.6666666666666665,1,DND1072
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.6666666666666667,-0.6666666666666667,0,1084
3.0,3.0,2.333333333333333,1.6666666666666667,0.6666666666666667,1,-0.6666666666666667,-1.3333333333333333,0.6666666666666665,1,DND1070
2.0,3.0,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1,0.3333333333333335,-1.3333333333333333,1.6666666666666667,1,DND1105
2.0,2.0,1.3333333333333333,1.3333333333333333,0.0,1,0.0,-0.6666666666666667,0.6666666666666667,1,DND1034
3.0,3.0,3.0,2.333333333333333,0.6666666666666665,1,-0.6666666666666665,-1.1666666666666667,0.5000000000000002,1,DND1027
3.0,5.0,2.333333333333333,2.333333333333333,0.0,1,0.0,-2.1666666666666665,2.1666666666666665,1,DND1005
1.0,4.0,1.0,3.333333333333333,-2.333333333333333,1,2.333333333333333,-0.4999999999999999,2.833333333333333,1,DND1014
3.0,4.0,2.0,2.0,0.0,1,0.0,-1.0000000000000002,1.0000000000000002,1,1019
5.0,1.0,5.0,1.0,4.0,0,-4.0,-3.0,-1.0,0,1002
5.0,4.0,3.6666666666666665,2.0,1.6666666666666663,0,-1.6666666666666663,-1.5,-0.16666666666666652,0,DND1069
2.0,4.0,1.6666666666666667,3.0,-1.3333333333333333,1,1.3333333333333333,-1.0,2.333333333333333,1,DND1084
3.0,2.0,2.333333333333333,2.0,0.3333333333333335,0,-0.3333333333333335,-1.3333333333333333,0.9999999999999998,1,1081
3.0,2.0,2.333333333333333,1.6666666666666667,0.6666666666666667,0,-0.6666666666666667,-1.5,0.8333333333333333,1,DND1032
4.0,4.0,2.6666666666666665,2.0,0.6666666666666665,1,-0.6666666666666665,-0.6666666666666665,0.0,1,DND1060
2.0,3.0,1.3333333333333333,2.0,-0.6666666666666667,1,0.6666666666666667,-1.6666666666666663,2.333333333333333,1,1032
4.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-1.6666666666666663,0.0,1,1032
5.0,1.0,4.0,1.0,3.0,0,-3.0,-3.0,0.0,1,1002
5.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-1.3333333333333333,-0.6666666666666667,0,1024
3.0,4.0,2.333333333333333,2.0,0.3333333333333335,1,-0.3333333333333335,-2.333333333333333,2.0,1,DND1119
3.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-1.3333333333333333,-2.220446049250313e-16,0,1081
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-0.5000000000000001,-0.5000000000000001,0,DND1016
2.0,3.0,2.0,2.6666666666666665,-0.6666666666666665,1,0.6666666666666665,-0.16666666666666652,0.833333333333333,1,DND1077
2.0,1.0,2.0,1.0,1.0,0,-1.0,-1.0000000000000002,2.220446049250313e-16,1,1008
3.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-1.0000000000000002,-0.6666666666666665,0,1018
4.0,3.0,3.0,2.6666666666666665,0.3333333333333335,0,-0.3333333333333335,-1.3333333333333333,0.9999999999999998,1,DND1062
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-0.6666666666666667,-2.0,0,1004
2.0,4.0,1.3333333333333333,3.333333333333333,-2.0,1,2.0,-0.4999999999999999,2.5,1,DND1014
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-1.3333333333333333,-0.3333333333333333,0,DND1093
3.0,4.0,2.333333333333333,2.0,0.3333333333333335,1,-0.3333333333333335,-0.5000000000000001,0.16666666666666666,1,DND1041
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-1.5,-0.16666666666666652,0,DND1032
3.0,4.0,2.6666666666666665,3.0,-0.3333333333333335,1,0.3333333333333335,-1.3333333333333333,1.6666666666666667,1,DND1062
3.0,2.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.3333333333333337,0.3333333333333337,1,DND1037
3.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333335,0,-0.3333333333333335,0.5,-0.8333333333333335,0,DND1042
3.0,3.0,2.6666666666666665,2.0,0.6666666666666665,1,-0.6666666666666665,-1.0000000000000002,0.3333333333333337,1,DND1052
4.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-1.3333333333333333,0.0,1,DND1040
4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-1.6666666666666667,0.0,1,DND1078
3.0,2.0,3.0,1.6666666666666667,1.3333333333333333,0,-1.3333333333333333,-1.3333333333333333,0.0,1,DND1062
3.0,3.0,1.6666666666666667,2.333333333333333,-0.6666666666666667,1,0.6666666666666667,0.0,0.6666666666666667,1,1050
3.0,3.0,2.6666666666666665,2.333333333333333,0.33333333333333304,1,-0.33333333333333304,-1.3333333333333333,1.0000000000000002,1,DND1072
5.0,1.0,5.0,1.0,4.0,0,-4.0,-3.0,-1.0,0,1002
4.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-2.0,0.3333333333333335,1,1047
4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,0.16666666666666674,-1.8333333333333333,0,DND1029
4.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-0.9999999999999998,-0.3333333333333335,0,1073
3.0,2.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.0000000000000002,4.440892098500626e-16,1,DND1052
2.0,2.0,2.0,1.6666666666666667,0.3333333333333333,1,-0.3333333333333333,-0.16666666666666652,-0.16666666666666674,0,DND1077
4.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,0.5,-1.8333333333333333,0,DND1042
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.3333333333333333,-1.0000000000000002,0,1081
2.0,3.0,2.0,2.333333333333333,-0.3333333333333335,1,0.3333333333333335,-1.333333333333333,1.6666666666666663,1,DND1100
3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-0.9999999999999998,-0.3333333333333335,0,1073
4.0,4.0,2.0,2.0,0.0,1,0.0,-1.5,1.5,1,DND1069
1.0,4.0,1.0,3.0,-2.0,1,2.0,0.16666666666666674,1.8333333333333333,1,DND1029
5.0,3.0,4.0,1.6666666666666667,2.333333333333333,0,-2.333333333333333,-1.3333333333333333,-0.9999999999999998,0,DND1092
4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-1.6666666666666663,-2.220446049250313e-16,0,DND1110
4.0,2.0,3.6666666666666665,1.3333333333333333,2.333333333333333,0,-2.333333333333333,-1.3333333333333333,-0.9999999999999998,0,1024
3.0,4.0,1.6666666666666667,2.0,-0.3333333333333333,1,0.3333333333333333,-1.3333333333333333,1.6666666666666663,1,DND1105
3.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,-1.3333333333333333,0.0,1,DND1114
4.0,3.0,3.333333333333333,1.6666666666666667,1.6666666666666667,0,-1.6666666666666667,-2.333333333333333,0.6666666666666663,1,DND1115
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.3333333333333333,0.33333333333333304,1,DND1093
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.6666666666666667,-0.6666666666666667,0,DND1013
4.0,3.0,3.6666666666666665,1.6666666666666667,2.0,0,-2.0,-1.0,-0.9999999999999998,0,DND1084
3.0,3.0,3.0,2.0,1.0,1,-1.0,-1.0,0.0,1,DND1089
4.0,1.0,4.0,1.0,3.0,0,-3.0,-2.333333333333333,-0.666666666666667,0,DND1018
3.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-0.5000000000000001,-0.8333333333333334,0,DND1057
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.6666666666666667,0.6666666666666665,1,DND1078
3.0,2.0,2.0,1.3333333333333333,0.6666666666666667,0,-0.6666666666666667,-1.6666666666666667,1.0,1,DND1099
5.0,1.0,4.0,1.0,3.0,0,-3.0,-1.6666666666666667,-1.3333333333333333,0,DND1078
2.0,3.0,2.0,2.0,0.0,1,0.0,0.16666666666666674,-0.16666666666666674,0,DND1029
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.0000000000000002,0.0,1,DND1052
2.0,4.0,1.6666666666666667,2.0,-0.3333333333333333,1,0.3333333333333333,-1.3333333333333333,1.6666666666666663,1,1021
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-1.6666666666666667,-0.9999999999999998,0,DND1013
2.0,4.0,1.6666666666666667,3.0,-1.3333333333333333,1,1.3333333333333333,-1.5,2.833333333333333,1,DND1069
3.0,3.0,2.0,1.6666666666666667,0.3333333333333333,1,-0.3333333333333333,-0.5000000000000001,0.16666666666666685,1,DND1057
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-0.3333333333333335,-1.6666666666666663,0,DND1050
4.0,1.0,3.0,1.0,2.0,0,-2.0,-2.0,0.0,1,DND1111
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-1.333333333333333,-0.666666666666667,0,DND1100
4.0,1.0,3.0,1.0,2.0,0,-2.0,-2.0,0.0,1,1087
4.0,2.0,3.6666666666666665,1.3333333333333333,2.333333333333333,0,-2.333333333333333,-2.333333333333333,0.0,1,1020
2.0,1.0,1.6666666666666667,1.0,0.6666666666666667,0,-0.6666666666666667,-1.3333333333333333,0.6666666666666665,1,1021
5.0,2.0,4.0,1.3333333333333333,2.666666666666667,0,-2.666666666666667,-1.5,-1.166666666666667,0,DND1069
4.0,3.0,2.6666666666666665,2.6666666666666665,0.0,0,0.0,-2.1666666666666665,2.1666666666666665,1,DND1005
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.5,-0.8333333333333335,0,DND1032
5.0,3.0,4.0,1.6666666666666667,2.333333333333333,0,-2.333333333333333,-1.0000000000000002,-1.3333333333333328,0,1008
3.0,3.0,2.0,1.6666666666666667,0.3333333333333333,1,-0.3333333333333333,-0.6666666666666667,0.3333333333333335,1,DND1034
3.0,2.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.3333333333333337,0.3333333333333337,1,DND1037
2.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333335,1,-0.3333333333333335,-0.6666666666666666,0.33333333333333315,1,DND1073
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-1.5,-1.1666666666666663,0,DND1069
3.0,1.0,3.0,1.0,2.0,0,-2.0,-1.1666666666666663,-0.8333333333333335,0,DND1006
5.0,1.0,5.0,1.0,4.0,0,-4.0,-3.0,-1.0,0,DND1080
5.0,2.0,4.0,1.3333333333333333,2.666666666666667,0,-2.666666666666667,-3.0,0.33333333333333304,1,1002
4.0,2.0,3.0,1.6666666666666667,1.3333333333333333,0,-1.3333333333333333,-0.9999999999999998,-0.3333333333333335,0,1073
4.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-2.0,0.6666666666666665,1,1087
2.0,4.0,1.3333333333333333,3.0,-1.6666666666666667,1,1.6666666666666667,-0.6666666666666665,2.333333333333333,1,DND1060
3.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-2.0,0.6666666666666665,1,DND1007
3.0,3.0,2.0,2.0,0.0,1,0.0,-1.3333333333333333,1.3333333333333333,1,DND1105
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-0.6666666666666665,-1.3333333333333337,0,DND1060
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-1.1666666666666667,-0.8333333333333333,0,DND1027
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-2.0,0.3333333333333335,1,DND1097
4.0,1.0,4.0,1.0,3.0,0,-3.0,-1.3333333333333337,-1.6666666666666663,0,DND1037
4.0,2.0,3.6666666666666665,1.3333333333333333,2.333333333333333,0,-2.333333333333333,-2.0,-0.3333333333333333,0,DND1065
4.0,3.0,2.333333333333333,2.0,0.3333333333333335,0,-0.3333333333333335,-1.3333333333333333,0.9999999999999998,1,DND1094
3.0,1.0,2.0,1.0,1.0,0,-1.0,-1.3333333333333337,0.3333333333333335,1,1066
5.0,2.0,4.333333333333333,1.3333333333333333,3.0,0,-3.0,-3.0,0.0,1,1002
3.0,3.0,2.0,1.6666666666666667,0.3333333333333333,1,-0.3333333333333333,0.5,-0.8333333333333333,0,DND1042
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.0,-1.3333333333333337,0,DND1089
4.0,2.0,3.333333333333333,1.3333333333333333,2.0,0,-2.0,-1.3333333333333337,-0.6666666666666665,0,DND1011
4.0,2.0,3.333333333333333,2.0,1.3333333333333337,0,-1.3333333333333337,-1.1666666666666667,-0.16666666666666674,0,DND1027
3.0,4.0,2.333333333333333,2.0,0.3333333333333335,1,-0.3333333333333335,-1.3333333333333333,0.9999999999999998,1,DND1114
2.0,4.0,1.6666666666666667,2.333333333333333,-0.6666666666666667,1,0.6666666666666667,-1.6666666666666667,2.333333333333333,1,DND1021
4.0,4.0,2.6666666666666665,2.0,0.6666666666666665,1,-0.6666666666666665,-1.3333333333333337,0.666666666666667,1,DND1011
1.0,4.0,1.0,3.333333333333333,-2.333333333333333,1,2.333333333333333,-1.0,3.333333333333333,1,DND1084
3.0,3.0,2.333333333333333,1.6666666666666667,0.6666666666666667,1,-0.6666666666666667,-2.0,1.3333333333333333,1,DND1039
4.0,5.0,2.6666666666666665,2.333333333333333,0.33333333333333304,1,-0.33333333333333304,-1.1666666666666663,0.8333333333333335,1,DND1006
4.0,1.0,3.0,1.0,2.0,0,-2.0,-1.0000000000000002,-0.9999999999999998,0,1008
4.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-1.3333333333333333,-0.3333333333333333,0,1021
5.0,1.0,4.0,1.0,3.0,0,-3.0,-2.6666666666666665,-0.3333333333333335,0,1014
4.0,1.0,3.6666666666666665,1.0,2.6666666666666665,0,-2.6666666666666665,-2.0,-0.6666666666666665,0,DND1007
4.0,2.0,3.6666666666666665,1.3333333333333333,2.333333333333333,0,-2.333333333333333,-2.1666666666666665,-0.16666666666666652,0,DND1005
3.0,3.0,2.333333333333333,1.6666666666666667,0.6666666666666667,1,-0.6666666666666667,-1.3333333333333333,0.6666666666666665,1,DND1093
4.0,2.0,3.333333333333333,1.6666666666666667,1.6666666666666667,0,-1.6666666666666667,-1.6666666666666667,0.0,1,DND1021
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-2.333333333333333,-4.440892098500626e-16,0,DND1119
4.0,1.0,3.333333333333333,1.0,2.333333333333333,0,-2.333333333333333,-1.3333333333333333,-1.0000000000000002,0,1080
3.0,1.0,2.333333333333333,1.0,1.3333333333333337,0,-1.3333333333333337,-1.0000000000000002,-0.3333333333333333,0,1018
3.0,4.0,2.6666666666666665,2.0,0.6666666666666665,1,-0.6666666666666665,-1.3333333333333333,0.6666666666666667,1,1080
4.0,5.0,3.6666666666666665,2.333333333333333,1.333333333333333,1,-1.333333333333333,-1.333333333333333,0.0,1,DND1100
4.0,3.0,2.333333333333333,1.6666666666666667,0.6666666666666667,0,-0.6666666666666667,-1.333333333333333,0.6666666666666663,1,DND1100
3.0,1.0,3.0,1.0,2.0,0,-2.0,-1.1666666666666667,-0.8333333333333333,0,DND1027
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.0000000000000002,0.0,1,1039
4.0,3.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.3333333333333333,0.3333333333333335,1,DND1040
5.0,2.0,4.0,1.3333333333333333,2.666666666666667,0,-2.666666666666667,-3.0,0.33333333333333304,1,1002
5.0,5.0,3.6666666666666665,2.333333333333333,1.333333333333333,1,-1.333333333333333,-2.0,0.666666666666667,1,DND1097
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-0.6666666666666665,-1.0,0,DND1060
1.0,2.0,1.0,1.3333333333333333,-0.3333333333333333,1,0.3333333333333333,-0.5000000000000001,0.8333333333333334,1,DND1057
5.0,1.0,4.333333333333333,1.0,3.333333333333333,0,-3.333333333333333,-2.833333333333333,-0.5,0,1030
4.0,1.0,3.0,1.0,2.0,0,-2.0,-2.0,0.0,1,DND1097
4.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.3333333333333333,0.33333333333333304,1,DND1105
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-0.5000000000000001,-0.5000000000000001,0,DND1041
3.0,2.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.3333333333333333,0.3333333333333335,1,DND1070
4.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,0.5,-1.8333333333333333,0,DND1042
4.0,2.0,4.0,1.3333333333333333,2.666666666666667,0,-2.666666666666667,-1.333333333333333,-1.333333333333334,0,DND1100
4.0,4.0,2.333333333333333,2.0,0.3333333333333335,1,-0.3333333333333335,-2.0,1.6666666666666663,1,DND1039
3.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-1.3333333333333333,-0.3333333333333335,0,DND1114
5.0,1.0,4.0,1.0,3.0,0,-3.0,-2.0,-1.0,0,DND1111
3.0,3.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,1,-0.9999999999999998,-2.333333333333333,1.3333333333333333,1,1020
2.0,4.0,1.6666666666666667,2.6666666666666665,-0.9999999999999998,1,0.9999999999999998,-0.3333333333333335,1.3333333333333333,1,DND1050
3.0,3.0,3.0,2.0,1.0,1,-1.0,-1.3333333333333333,0.3333333333333333,1,DND1090
3.0,2.0,2.333333333333333,1.3333333333333333,1.0000000000000002,0,-1.0000000000000002,-1.0000000000000002,0.0,1,1039
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-1.1666666666666663,-0.5,0,DND1006
4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,0,-1.6666666666666667,-1.3333333333333333,-0.3333333333333335,0,DND1114
2.0,5.0,1.3333333333333333,2.333333333333333,-1.0000000000000002,1,1.0000000000000002,-0.5000000000000001,1.5000000000000004,1,DND1057
2.0,1.0,2.0,1.0,1.0,0,-1.0,-1.0000000000000002,2.220446049250313e-16,1,1039
3.0,1.0,2.6666666666666665,1.0,1.6666666666666663,0,-1.6666666666666663,-2.333333333333333,0.6666666666666665,1,DND1119
4.0,3.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0,-0.9999999999999998,-1.3333333333333333,0.3333333333333335,1,DND1040
